GeoFIPS,State,County,Population,percapita_personal_income,new_confirmed,new_cases_per_1000,new_deceased_per_1000
13193,Georgia,Macon County,13143,31028,316,24.0432,1.1413
48343,Texas,Morris County,12339,43421,295,23.9079,0.6484
48159,Texas,Franklin County,10766,39730,257,23.8714,0.9289
42047,Pennsylvania,Elk County,30169,48886,720,23.8656,0.2652
21027,Kentucky,Breckinridge County,20388,34461,486,23.8376,0.1962
51033,Virginia,Caroline County,30772,41781,733,23.8204,0.26
54043,West Virginia,Lincoln County,20599,30549,490,23.7876,0.2913
26031,Michigan,Cheboygan County,25413,40080,603,23.728,0.9444
54097,West Virginia,Upshur County,24415,33261,579,23.7149,0.1638
54089,West Virginia,Summers County,12760,32879,302,23.6677,0.8621
48133,Texas,Eastland County,18322,71142,431,23.5236,0.5458
37087,North Carolina,Haywood County,61971,40290,1455,23.4787,0.6939
48015,Texas,Austin County,29989,50702,704,23.4753,0.4335
36037,New York,Genesee County,57511,43582,1349,23.4564,0.2956
26165,Michigan,Wexford County,33466,36454,784,23.4268,0.5379
09013,Connecticut,Tolland County,150921,56614,3519,23.3168,0.5698
31007,Nebraska,Banner County,730,58252,17,23.2877,0.0
26009,Michigan,Antrim County,23365,47070,541,23.1543,0.2996
26079,Michigan,Kalkaska County,17824,34623,412,23.1149,0.5049
13159,Georgia,Jasper County,14040,40606,323,23.0057,0.3561
51103,Virginia,Lancaster County,10783,60152,248,22.9992,0.1855
48235,Texas,Irion County,1522,68327,35,22.9961,0.0
48083,Texas,Coleman County,8397,40669,193,22.9844,0.9527
16015,Idaho,Boise County,7634,43392,175,22.9238,0.262
48461,Texas,Upton County,3671,44545,84,22.882,1.6344
36001,New York,Albany County,307117,61201,6991,22.7633,0.5568
48433,Texas,Stonewall County,1362,53416,31,22.7606,1.4684
08019,Colorado,Clear Creek County,9605,61300,218,22.6965,0.2082
26113,Michigan,Missaukee County,15113,34972,343,22.6957,0.4632
21007,Kentucky,Ballard County,7979,37939,181,22.6845,0.2507
48065,Texas,Carson County,6005,46373,136,22.6478,0.4996
51650,Virginia,Hampton,134313,43547,3035,22.5965,0.2606
34019,New Jersey,Hunterdon County,124714,89610,2818,22.5957,1.0664
24013,Maryland,Carroll County,168429,63039,3796,22.5377,0.8668
37073,North Carolina,Gates County,11573,36060,260,22.4661,0.8641
53033,Washington,King County,2233163,90438,50142,22.4534,0.416
36111,New York,Ulster County,178599,50462,3974,22.251,0.5879
36101,New York,Steuben County,95796,45194,2126,22.193,1.117
54085,West Virginia,Ritchie County,9721,37177,215,22.1171,0.5144
24037,Maryland,St. Mary's County,112664,56820,2486,22.0656,0.6124
53051,Washington,Pend Oreille County,13602,41664,300,22.0556,0.2206
13125,Georgia,Glascock County,2995,33931,66,22.0367,0.6678
48499,Texas,Wood County,45129,38152,994,22.0257,1.1966
48373,Texas,Polk County,50031,39438,1096,21.9064,0.8595
34037,New Jersey,Sussex County,140799,61757,3068,21.7899,1.4205
51071,Virginia,Giles County,16844,40117,367,21.7882,0.0594
30061,Montana,Mineral County,4316,39957,94,21.7794,0.0
06049,California,Modoc County,8777,44822,191,21.7614,0.0
51036,Virginia,Charles City County,6941,45824,151,21.7548,1.0085
21165,Kentucky,Menifee County,6451,30305,140,21.7021,0.155
42105,Pennsylvania,Potter County,16622,42819,360,21.658,0.361
48173,Texas,Glasscock County,1388,102145,30,21.6138,0.7205
48203,Texas,Harrison County,66726,41917,1440,21.5808,0.7194
49055,Utah,Wayne County,2690,39096,58,21.5613,0.0
51007,Virginia,Amelia County,13013,44774,280,21.5169,0.5379
54095,West Virginia,Tyler County,8746,37336,188,21.4955,0.2287
53053,Washington,Pierce County,891299,52114,19061,21.3856,0.3422
02068,Alaska,Denali,2059,82919,44,21.3696,0.0
06085,California,Santa Clara County,1937570,107877,41316,21.3236,0.2642
26089,Michigan,Leelanau County,21764,67320,463,21.2737,0.1378
06081,California,San Mateo County,769545,126392,16371,21.2736,0.23
41027,Oregon,Hood River County,23428,56624,498,21.2566,0.1281
29047,Missouri,Clay County,246365,48381,5236,21.253,0.3085
48281,Texas,Lampasas County,21229,49457,451,21.2445,0.5182
51075,Virginia,Goochland County,23244,100545,492,21.1668,0.3012
08071,Colorado,Las Animas County,14503,40765,306,21.0991,0.069
48345,Texas,Motley County,1234,28938,26,21.0697,1.6207
33015,New Hampshire,Rockingham County,309176,73819,6510,21.056,0.372
41001,Oregon,Baker County,16006,40699,336,20.9921,0.2499
54065,West Virginia,Morgan County,17787,34533,373,20.9704,0.1687
42083,Pennsylvania,McKean County,40968,45261,859,20.9676,0.122
51065,Virginia,Fluvanna County,26783,44693,561,20.9461,0.336
44009,Rhode Island,Washington County,126179,64158,2641,20.9306,0.6816
41023,Oregon,Grant County,7176,41939,150,20.903,0.1394
53061,Washington,Snohomish County,814901,55888,16990,20.8492,0.3829
35017,New Mexico,Grant County,27346,41026,569,20.8074,0.256
06061,California,Placer County,393149,66700,8173,20.7886,0.206
53011,Washington,Clark County,481857,53423,10017,20.7883,0.2781
48265,Texas,Kerr County,52405,50150,1087,20.7423,0.4961
06045,California,Mendocino County,87606,50150,1816,20.7292,0.274
41067,Oregon,Washington County,597695,60971,12375,20.7045,0.1857
41029,Oregon,Jackson County,219564,46603,4514,20.5589,0.2004
36093,New York,Schenectady County,155350,50533,3179,20.4635,0.3862
02105,Alaska,Hoonah-Angoon,2151,61752,44,20.4556,0.0
54027,West Virginia,Hampshire County,23347,35068,476,20.3881,0.1713
06007,California,Butte County,231256,44346,4706,20.3497,0.2681
54025,West Virginia,Greenbrier County,34786,38098,707,20.3243,0.3162
13079,Georgia,Crawford County,12318,33784,250,20.2955,0.4871
48387,Texas,Red River County,12175,40648,247,20.2875,1.4784
06001,California,Alameda County,1666753,76644,33651,20.1896,0.315
13239,Georgia,Quitman County,2279,30902,46,20.1843,0.4388
51079,Virginia,Greene County,19779,44383,399,20.1729,0.2022
36097,New York,Schuyler County,17912,42063,359,20.0424,0.1675
37055,North Carolina,Dare County,36501,56314,731,20.0268,0.1096
08027,Colorado,Custer County,4954,41681,99,19.9839,0.0
51045,Virginia,Craig County,5064,38185,101,19.9447,0.1975
41037,Oregon,Lake County,7879,39797,157,19.9264,0.1269
49033,Utah,Rich County,2464,35436,49,19.8864,0.0
54071,West Virginia,Pendleton County,6997,35140,139,19.8657,0.1429
26085,Michigan,Lake County,11881,31813,236,19.8636,0.505
34009,New Jersey,Cape May County,92560,60877,1835,19.825,1.2748
06075,California,San Francisco County,883305,130696,17502,19.8142,0.1857
51115,Virginia,Mathews County,8802,56088,174,19.7682,0.1136
54049,West Virginia,Marion County,56097,41980,1104,19.6802,0.1426
42131,Pennsylvania,Wyoming County,27046,45285,532,19.6702,1.0353
48059,Texas,Callahan County,13994,39392,273,19.5084,0.7146
48007,Texas,Aransas County,23792,48389,464,19.5024,0.8406
30069,Montana,Petroleum County,513,35772,10,19.4932,1.9493
06093,California,Siskiyou County,43724,45065,851,19.463,0.1601
51127,Virginia,New Kent County,22391,70743,435,19.4274,0.1786
37029,North Carolina,Camden County,10710,45335,208,19.4211,0.3735
48417,Texas,Shackelford County,3253,130461,63,19.3667,0.0
24009,Maryland,Calvert County,92003,62591,1766,19.195,0.4239
36009,New York,Cattaraugus County,76840,39995,1470,19.1307,0.3644
42053,Pennsylvania,Forest County,7279,22787,139,19.096,0.2748
48287,Texas,Lee County,17144,46713,327,19.0737,1.1083
48315,Texas,Marion County,9928,38063,189,19.0371,1.7123
42099,Pennsylvania,Perry County,46139,44693,877,19.0078,0.3251
36049,New York,Lewis County,26447,43971,500,18.9057,0.3403
26101,Michigan,Manistee County,24528,38814,463,18.8764,0.3669
06087,California,Santa Cruz County,274255,69355,5176,18.8729,0.1714
53041,Washington,Lewis County,79604,43453,1501,18.8558,0.2261
54015,West Virginia,Clay County,8632,30925,161,18.6515,0.3475
36021,New York,Columbia County,59916,55810,1117,18.6428,0.968
25007,Massachusetts,Dukes County,17352,93726,322,18.5569,0.0
35047,New Mexico,San Miguel County,27591,34579,512,18.5568,0.0725
31165,Nebraska,Sioux County,1187,42404,22,18.5341,0.0
06027,California,Inyo County,17987,61358,333,18.5134,0.8895
41071,Oregon,Yamhill County,107002,45478,1978,18.4856,0.1776
53065,Washington,Stevens County,45260,39505,835,18.449,0.2209
51017,Virginia,Bath County,4292,61628,79,18.4063,0.0
51099,Virginia,King George County,26575,53000,489,18.4008,0.2634
51137,Virginia,Orange County,36644,49010,674,18.3932,0.191
29165,Missouri,Platte County,102985,58878,1893,18.3813,0.1651
53043,Washington,Lincoln County,10740,46312,196,18.2495,0.2793
48207,Texas,Haskell County,5813,34530,106,18.235,0.8601
06057,California,Nevada County,99696,61799,1811,18.1652,0.1906
32009,Nevada,Esmeralda County,826,40113,15,18.1598,0.0
51145,Virginia,Powhatan County,29189,56607,530,18.1575,0.2056
54073,West Virginia,Pleasants County,7507,43883,136,18.1164,0.5328
54041,West Virginia,Lewis County,16024,40653,290,18.0979,0.1872
41005,Oregon,Clackamas County,416075,58608,7526,18.0881,0.2163
53057,Washington,Skagit County,128206,53060,2318,18.0803,0.2418
36121,New York,Wyoming County,40085,39801,723,18.0367,0.2495
13307,Georgia,Webster County,2611,33109,47,18.0008,0.766
36073,New York,Orleans County,40612,38963,730,17.975,1.4528
37175,North Carolina,Transylvania County,34215,42070,613,17.9161,0.263
36075,New York,Oswego County,117898,40538,2110,17.8968,0.1272
48023,Texas,Baylor County,3582,41704,64,17.8671,1.3959
51101,Virginia,King William County,16939,46612,302,17.8287,0.2952
54067,West Virginia,Nicholas County,24842,34102,442,17.7924,0.161
13183,Georgia,Long County,18998,27071,338,17.7913,0.2632
42115,Pennsylvania,Susquehanna County,40589,45336,721,17.7634,0.8869
36053,New York,Madison County,70795,44502,1256,17.7414,0.1978
41035,Oregon,Klamath County,67653,39891,1199,17.7228,0.1478
25001,Massachusetts,Barnstable County,213413,74756,3779,17.7074,0.9278
42103,Pennsylvania,Pike County,55933,47864,989,17.6819,0.5006
51049,Virginia,Cumberland County,9809,38698,173,17.6369,0.4078
53027,Washington,Grays Harbor County,73901,40429,1299,17.5776,0.23
06015,California,Del Norte County,27828,37268,489,17.5722,0.0359
54017,West Virginia,Doddridge County,8406,28862,147,17.4875,0.3569
33013,New Hampshire,Merrimack County,151132,57924,2629,17.3954,0.2448
08033,Colorado,Dolores County,2074,34935,36,17.3578,0.0
51119,Virginia,Middlesex County,10769,51213,186,17.2718,1.0215
41053,Oregon,Polk County,85234,41379,1470,17.2466,0.2816
06017,California,El Dorado County,190678,67464,3275,17.1756,0.042
48447,Texas,Throckmorton County,1515,35941,26,17.1617,1.3201
36039,New York,Greene County,47491,47008,810,17.0559,0.379
06033,California,Lake County,64382,43185,1090,16.9302,0.3262
51109,Virginia,Louisa County,36778,42476,618,16.8035,0.2175
25015,Massachusetts,Hampshire County,161355,52984,2706,16.7705,1.0412
44005,Rhode Island,Newport County,82542,68679,1380,16.7188,0.0606
48379,Texas,Rains County,12159,33602,203,16.6955,0.7402
48299,Texas,Llano County,21646,47476,360,16.6312,0.231
53045,Washington,Mason County,65507,42767,1089,16.6242,0.1832
02070,Alaska,Dillingham,5000,59621,83,16.6,0.2
27031,Minnesota,Cook County,5393,55319,89,16.5029,0.0
33001,New Hampshire,Belknap County,61022,61091,1007,16.5022,0.4425
08047,Colorado,Gilpin County,6121,48128,101,16.5006,0.1634
23001,Maine,Androscoggin County,107679,41528,1774,16.4749,0.3158
25003,Massachusetts,Berkshire County,126348,56503,2068,16.3675,0.6411
48031,Texas,Blanco County,11702,51968,191,16.322,0.5127
53019,Washington,Ferry County,7649,36071,124,16.2113,0.1307
15003,Hawaii,Honolulu County,980080,59608,15879,16.2017,0.203
06105,California,Trinity County,12535,40640,203,16.1947,0.0798
51043,Virginia,Clarke County,14523,67111,234,16.1124,0.2754
36011,New York,Cayuga County,77145,42231,1242,16.0996,0.1426
54087,West Virginia,Roane County,13932,34770,223,16.0063,0.2871
36117,New York,Wayne County,90064,46048,1437,15.9553,0.2332
48455,Texas,Trinity County,14740,34514,235,15.943,0.6106
32027,Nevada,Pershing County,6666,32592,106,15.9016,0.0
36017,New York,Chenango County,47536,41840,754,15.8617,0.2104
48241,Texas,Jasper County,35872,40803,568,15.8341,1.0314
51113,Virginia,Madison County,13295,48822,210,15.7954,0.3009
08057,Colorado,Jackson County,1399,49723,22,15.7255,0.0
41025,Oregon,Harney County,7329,39122,115,15.6911,0.1364
51111,Virginia,Lunenburg County,12086,33755,189,15.6379,0.2482
32029,Nevada,Storey County,4029,59651,63,15.6366,0.4964
48459,Texas,Upshur County,41260,36645,641,15.5356,0.5332
51097,Virginia,King and Queen County,7042,43361,109,15.4786,0.284
53015,Washington,Cowlitz County,108987,44990,1678,15.3963,0.1285
48457,Texas,Tyler County,21696,32081,334,15.3945,0.2765
37053,North Carolina,Currituck County,27072,45435,416,15.3664,0.1847
36069,New York,Ontario County,109864,53498,1687,15.3553,0.3004
36013,New York,Chautauqua County,127939,40759,1960,15.3198,0.0782
51157,Virginia,Rappahannock County,7252,65538,111,15.3061,0.2758
36043,New York,Herkimer County,61833,41581,941,15.2184,0.1941
41017,Oregon,Deschutes County,191996,55143,2919,15.2034,0.0781
08093,Colorado,Park County,18556,45113,281,15.1433,0.2156
33017,New Hampshire,Strafford County,130090,50574,1952,15.005,0.1307
51073,Virginia,Gloucester County,37349,50502,559,14.9669,0.1339
23005,Maine,Cumberland County,293557,62523,4357,14.8421,0.2521
41043,Oregon,Linn County,127335,42891,1862,14.6228,0.2042
48351,Texas,Newton County,13746,33350,201,14.6224,1.164
36051,New York,Livingston County,63227,45908,923,14.5982,0.2372
41041,Oregon,Lincoln County,49388,44119,720,14.5784,0.324
42113,Pennsylvania,Sullivan County,6071,46097,88,14.4951,0.1647
42123,Pennsylvania,Warren County,39498,42875,568,14.3805,0.0506
51125,Virginia,Nelson County,14836,50717,210,14.1548,0.2022
42127,Pennsylvania,Wayne County,51276,43996,721,14.0612,0.2535
41055,Oregon,Sherman County,1708,52296,24,14.0515,0.0
02130,Alaska,Ketchikan Gateway,13918,67602,195,14.0106,0.0
36083,New York,Rensselaer County,159442,49156,2210,13.8608,0.3763
35003,New Mexico,Catron County,3578,32010,49,13.6948,0.2795
50023,Vermont,Washington County,58140,60255,792,13.6223,0.0516
36109,New York,Tompkins County,102793,45282,1398,13.6001,0.0389
53039,Washington,Klickitat County,22107,48654,300,13.5704,0.1357
36041,New York,Hamilton County,4434,54086,60,13.5318,0.2255
41039,Oregon,Lane County,379611,45919,5098,13.4295,0.1502
23031,Maine,York County,206229,52068,2759,13.3783,0.1794
06009,California,Calaveras County,45602,49893,606,13.2889,0.4824
36057,New York,Montgomery County,49455,41628,653,13.2039,0.4044
41021,Oregon,Gilliam County,1894,48448,25,13.1996,0.528
48259,Texas,Kendall County,45641,84270,599,13.1242,0.3725
53013,Washington,Columbia County,4059,50073,53,13.0574,0.9855
36123,New York,Yates County,24841,39402,319,12.8417,0.2818
41013,Oregon,Crook County,23867,40945,304,12.7373,0.2514
36077,New York,Otsego County,59749,43522,761,12.7366,0.0837
54013,West Virginia,Calhoun County,7254,30155,92,12.6827,0.0
36035,New York,Fulton County,53591,43112,676,12.6141,0.5225
53049,Washington,Pacific County,22036,41740,277,12.5703,0.1361
36091,New York,Saratoga County,230163,67618,2888,12.5476,0.0956
48019,Texas,Bandera County,22824,43459,286,12.5307,0.4819
32011,Nevada,Eureka County,2003,39903,25,12.4813,0.0
08053,Colorado,Hinsdale County,811,50698,10,12.3305,0.0
51091,Virginia,Highland County,2210,46113,27,12.2172,0.0
53073,Washington,Whatcom County,225685,48792,2737,12.1275,0.2348
48403,Texas,Sabine County,10589,34631,127,11.9936,1.0388
48119,Texas,Delta County,5349,34803,64,11.9649,0.3739
53067,Washington,Thurston County,286419,51684,3407,11.8952,0.1746
25011,Massachusetts,Franklin County,70963,54689,838,11.809,1.1133
35033,New Mexico,Mora County,4506,35534,53,11.7621,0.0
36099,New York,Seneca County,34300,38593,399,11.6327,0.0583
33007,New Hampshire,Coos County,31589,43098,367,11.618,0.2849
41009,Oregon,Columbia County,52377,44312,607,11.5891,0.1336
49009,Utah,Daggett County,980,41157,11,11.2245,0.0
50009,Vermont,Essex County,6250,36008,69,11.04,0.0
50007,Vermont,Chittenden County,164572,60914,1813,11.0165,0.2856
54007,West Virginia,Braxton County,14089,31594,153,10.8595,0.0
33003,New Hampshire,Carroll County,48779,58949,528,10.8243,0.041
53035,Washington,Kitsap County,269805,56244,2919,10.8189,0.1186
36089,New York,St. Lawrence County,108047,37940,1162,10.7546,0.1944
54101,West Virginia,Webster County,8285,27816,89,10.7423,0.0
41007,Oregon,Clatsop County,39764,45069,422,10.6126,0.0
36113,New York,Warren County,64265,52475,680,10.5812,0.4668
53059,Washington,Skamania County,11924,45802,125,10.4831,0.0839
36025,New York,Delaware County,44527,39632,454,10.1961,0.1347
41003,Oregon,Benton County,92101,47019,937,10.1736,0.0869
41063,Oregon,Wallowa County,7081,45099,72,10.1681,0.4237
23025,Maine,Somerset County,50592,38142,511,10.1004,0.3953
41019,Oregon,Douglas County,110283,40408,1105,10.0197,0.2267
33005,New Hampshire,Cheshire County,76493,51969,742,9.7002,0.0523
35028,New Mexico,Los Alamos County,19101,70600,184,9.633,0.0
02230,Alaska,Skagway Municipality,1148,81471,11,9.5819,0.0
02013,Alaska,Aleutians East,3515,56676,33,9.3883,0.0
53069,Washington,Wahkiakum County,4426,42423,41,9.2634,0.0
06043,California,Mariposa County,17471,53143,161,9.2153,0.229
48407,Texas,San Jacinto County,28719,34514,264,9.1925,0.5223
02198,Alaska,Prince of Wales-Hyder,6422,43707,59,9.1872,0.1557
35021,New Mexico,Harding County,655,38716,6,9.1603,0.0
23007,Maine,Franklin County,29897,38544,271,9.0645,0.1338
50017,Vermont,Orange County,28999,47170,259,8.9313,0.0
02016,Alaska,Aleutians West,5723,54385,51,8.9114,0.0
36031,New York,Essex County,37300,45996,328,8.7936,0.3753
23017,Maine,Oxford County,57618,37999,506,8.782,0.0868
23011,Maine,Kennebec County,122083,44940,1065,8.7236,0.1556
53029,Washington,Island County,84460,55724,729,8.6313,0.2131
06091,California,Sierra County,2987,46615,25,8.3696,0.0
36095,New York,Schoharie County,31097,40791,260,8.3609,0.0643
06023,California,Humboldt County,136373,48739,1137,8.3374,0.066
42023,Pennsylvania,Cameron County,4492,48651,37,8.2369,0.2226
41011,Oregon,Coos County,64389,43620,530,8.2312,0.0621
15001,Hawaii,Hawaii County,200983,42449,1652,8.2196,0.2139
36115,New York,Washington County,61197,40043,503,8.2194,0.2288
41033,Oregon,Josephine County,87393,40977,701,8.0212,0.0801
33009,New Hampshire,Grafton County,89786,60426,711,7.9188,0.0223
41015,Oregon,Curry County,22813,42657,177,7.7587,0.0877
50019,Vermont,Orleans County,26907,43542,208,7.7303,0.1115
48033,Texas,Borden County,648,63756,5,7.716,0.0
23019,Maine,Penobscot County,151096,42053,1129,7.4721,0.0927
02195,Alaska,Petersburg,3221,69995,24,7.4511,0.6209
36045,New York,Jefferson County,111755,46924,828,7.4091,0.0358
41069,Oregon,Wheeler County,1366,37142,10,7.3206,0.0
36033,New York,Franklin County,50293,37644,368,7.3171,0.179
48269,Texas,King County,277,55661,2,7.2202,0.0
50015,Vermont,Lamoille County,25300,53953,181,7.1542,0.0395
50025,Vermont,Windham County,42756,50925,304,7.1101,0.1169
